Stubble Quail,Trivial,Female,0.110392 kg,152.221 TR,Gray         
Feral Goat,Easy,Male,47.1305 kg,152.236 TR,Dark Brown   
Red Deer,Hard,Male,198.484 kg,152.268 TR,Dark Brown   
Axis Deer,Very Easy,Male,56.7053 kg,152.278 TR,Spotted
Stubble Quail,Trivial,Female,0.10983 kg,152.445 TR,Grey Brown
Stubble Quail,Trivial,Female,0.110125 kg,152.603 TR,Gray         
Fallow Deer,Very Easy,Male,76.9236 kg,152.641 TR,White        
EG Kangaroo,Trivial,Female,17.624 kg,152.748 TR,Grey Brown
Stubble Quail,Trivial,Female,0.110369 kg,152.756 TR,Grey Brown
Stubble Quail,Trivial,Female,0.11097 kg,152.831 TR,Gray         
Stubble Quail,Trivial,Female,0.11093 kg,152.953 TR,Gray         
Axis Deer,Very Easy,Male,55.6787 kg,153.046 TR,Dark         
Fallow Deer,Very Easy,Male,76.6609 kg,153.089 TR,Dark         
Axis Deer,Very Easy,Male,56.5677 kg,153.112 TR,Spotted
Stubble Quail,Trivial,Female,0.111286 kg,153.241 TR,Grey Brown
Stubble Quail,Trivial,Female,0.110211 kg,153.256 TR,Gray         
Stubble Quail,Trivial,Female,0.110197 kg,153.363 TR,Grey Brown
Stubble Quail,Trivial,Female,0.110335 kg,153.403 TR,Gray         
Axis Deer,Very Easy,Male,57.3553 kg,153.528 TR,Spotted
Feral Goat,Easy,Male,46.8185 kg,153.599 TR,White        
Feral Goat,Easy,Male,46.9306 kg,153.675 TR,White        
Stubble Quail,Trivial,Female,0.110608 kg,153.681 TR,Grey Brown
Axis Deer,Very Easy,Male,57.0632 kg,153.715 TR,Dark         
Red Deer,Hard,Male,199.15 kg,153.768 TR,Dark Brown   
EG Kangaroo,Trivial,Female,17.192 kg,153.882 TR,Gray         
Feral Goat,Easy,Male,46.9743 kg,153.893 TR,Brown        
Fallow Deer,Very Easy,Male,77.718 kg,153.939 TR,Dark Spotted
Axis Deer,Very Easy,Male,55.9632 kg,153.988 TR,Spotted
Stubble Quail,Trivial,Female,0.110776 kg,154.047 TR,Grey Brown
Stubble Quail,Trivial,Female,0.111993 kg,154.194 TR,Gray         
Stubble Quail,Trivial,Female,0.111502 kg,154.261 TR,Gray         
Stubble Quail,Trivial,Female,0.110796 kg,154.279 TR,Grey Brown
Stubble Quail,Trivial,Female,0.110913 kg,154.344 TR,Grey Brown
Stubble Quail,Trivial,Female,0.111978 kg,154.348 TR,Gray         
Stubble Quail,Trivial,Female,0.11247 kg,154.674 TR,Grey Brown
Stubble Quail,Trivial,Male,0.0977797 kg,154.718 TR,Brown        
Stubble Quail,Trivial,Female,0.112402 kg,155.059 TR,Grey Brown
Feral Goat,Easy,Male,47.1711 kg,155.062 TR,Dark Brown   
Fallow Deer,Very Easy,Male,77.3265 kg,155.062 TR,Dark         
Stubble Quail,Trivial,Female,0.1127 kg,155.067 TR,Grey Brown
Stubble Quail,Trivial,Female,0.112291 kg,155.128 TR,Gray         
Stubble Quail,Trivial,Female,0.112201 kg,155.128 TR,Grey Brown
Stubble Quail,Trivial,Female,0.112908 kg,155.213 TR,Grey Brown
Red Deer,Hard,Male,199.557 kg,155.35 TR,Light Brown  
Stubble Quail,Trivial,Female,0.11228 kg,155.418 TR,Grey Brown
Stubble Quail,Trivial,Female,0.112547 kg,155.525 TR,Grey Brown
Stubble Quail,Trivial,Female,0.113045 kg,155.596 TR,Grey Brown
Stubble Quail,Trivial,Female,0.112628 kg,155.615 TR,Grey Brown
Feral Goat,Easy,Male,47.0727 kg,155.631 TR,White        
Fallow Deer,Very Easy,Male,78.4266 kg,155.721 TR,Dark Spotted
Fallow Deer,Very Easy,Male,78.4028 kg,155.743 TR,Dark         
Axis Deer,Very Easy,Male,56.4102 kg,155.792 TR,Spotted
Stubble Quail,Trivial,Female,0.113427 kg,155.795 TR,Gray         
Stubble Quail,Trivial,Female,0.113249 kg,155.815 TR,Grey Brown
Fallow Deer,Very Easy,Male,78.2607 kg,155.843 TR,Spotted
Stubble Quail,Trivial,Female,0.113584 kg,155.951 TR,Grey Brown
Stubble Quail,Trivial,Female,0.113163 kg,156.059 TR,Grey Brown
Stubble Quail,Trivial,Female,0.112675 kg,156.089 TR,Gray         
Stubble Quail,Trivial,Female,0.112993 kg,156.155 TR,Grey Brown
Fallow Deer,Very Easy,Male,78.0232 kg,156.185 TR,Spotted
Sambar,Easy,Male,290.546 kg,156.321 TR,Dark Brown   
Stubble Quail,Trivial,Female,0.112732 kg,156.393 TR,Gray         
Stubble Quail,Trivial,Female,0.113781 kg,156.47 TR,Gray         
Stubble Quail,Trivial,Female,0.113306 kg,156.623 TR,Grey Brown
Axis Deer,Very Easy,Male,57.9809 kg,156.657 TR,Dark         
Stubble Quail,Trivial,Female,0.113775 kg,156.778 TR,Gray         
Stubble Quail,Trivial,Female,0.114333 kg,156.809 TR,Gray         
Stubble Quail,Trivial,Female,0.114284 kg,156.839 TR,Grey Brown
Fallow Deer,Very Easy,Male,78.3735 kg,156.849 TR,Spotted
Stubble Quail,Trivial,Female,0.114564 kg,156.91 TR,Grey Brown
Red Deer,Hard,Male,199.982 kg,157.216 TR,Brown        
Stubble Quail,Trivial,Female,0.113684 kg,157.297 TR,Gray         
Stubble Quail,Trivial,Female,0.115279 kg,157.614 TR,Gray         
Axis Deer,Very Easy,Male,58.1769 kg,157.693 TR,Spotted
Stubble Quail,Trivial,Female,0.1153 kg,157.784 TR,Gray         
Stubble Quail,Trivial,Female,0.114462 kg,157.802 TR,Grey Brown
Stubble Quail,Trivial,Female,0.115481 kg,157.868 TR,Grey Brown
Stubble Quail,Trivial,Female,0.114672 kg,157.937 TR,Gray         
Fallow Deer,Very Easy,Male,78.8587 kg,158.102 TR,Dark         
Axis Deer,Very Easy,Male,56.9571 kg,158.168 TR,Dark         
Stubble Quail,Trivial,Female,0.115078 kg,158.214 TR,Grey Brown
Stubble Quail,Trivial,Female,0.115651 kg,158.307 TR,Gray         
Stubble Quail,Trivial,Male,0.0998304 kg,158.372 TR,Grey Brown
Stubble Quail,Trivial,Female,0.114549 kg,158.375 TR,Gray         
Red Deer,Hard,Male,200.937 kg,158.448 TR,Dark Brown   
Stubble Quail,Trivial,Female,0.114893 kg,158.505 TR,Gray         
Axis Deer,Very Easy,Male,57.4401 kg,158.523 TR,Spotted
Feral Goat,Easy,Male,47.4326 kg,158.728 TR,Black Brown
Stubble Quail,Trivial,Female,0.115872 kg,158.735 TR,Gray         
Red Deer,Hard,Male,200.371 kg,158.933 TR,Light Brown  
Axis Deer,Very Easy,Male,58.2842 kg,159.109 TR,Spotted
Stubble Quail,Trivial,Female,0.116193 kg,159.132 TR,Grey Brown
Stubble Quail,Trivial,Female,0.115216 kg,159.265 TR,Grey Brown
Fallow Deer,Very Easy,Male,78.7806 kg,159.295 TR,Spotted
Red Deer,Hard,Male,200.677 kg,159.354 TR,Dark Brown   
Stubble Quail,Trivial,Male,0.0990225 kg,159.365 TR,Brown        
Stubble Quail,Trivial,Female,0.115566 kg,159.599 TR,Gray         
Stubble Quail,Trivial,Female,0.116758 kg,159.723 TR,Grey Brown
Axis Deer,Very Easy,Male,57.51 kg,159.796 TR,Spotted
Stubble Quail,Trivial,Male,0.0999027 kg,159.947 TR,Grey Brown
Feral Goat,Easy,Male,47.2549 kg,159.949 TR,White Brown
Axis Deer,Very Easy,Male,57.7289 kg,159.99 TR,Dark         
Stubble Quail,Trivial,Female,0.116201 kg,160.023 TR,Gray         
Axis Deer,Very Easy,Male,58.3322 kg,160.229 TR,Spotted
Stubble Quail,Trivial,Female,0.116887 kg,160.239 TR,Gray         
Stubble Quail,Trivial,Female,0.116804 kg,160.496 TR,Gray         
Red Deer,Hard,Male,200.754 kg,160.536 TR,Light Brown  
Fallow Deer,Very Easy,Male,79.3467 kg,160.581 TR,Dark         
Axis Deer,Very Easy,Male,57.4198 kg,160.716 TR,Dark         
Fallow Deer,Very Easy,Male,78.5424 kg,160.818 TR,Dark         
Stubble Quail,Trivial,Male,0.0997014 kg,160.882 TR,Brown        
Stubble Quail,Trivial,Female,0.117068 kg,160.967 TR,Gray         
Stubble Quail,Trivial,Female,0.118295 kg,161.036 TR,Gray         
Stubble Quail,Trivial,Female,0.117556 kg,161.165 TR,Gray         
Stubble Quail,Trivial,Female,0.118113 kg,161.191 TR,Gray         
Feral Goat,Easy,Male,47.4846 kg,161.242 TR,Brown        
Stubble Quail,Trivial,Male,0.0998822 kg,161.351 TR,Grey Brown
Stubble Quail,Trivial,Male,0.100803 kg,161.41 TR,Grey Brown
Fallow Deer,Very Easy,Male,79.736 kg,161.754 TR,Chocolate
Axis Deer,Very Easy,Male,58.5807 kg,161.823 TR,Spotted
Feral Goat,Easy,Male,47.2216 kg,161.827 TR,White        
Stubble Quail,Trivial,Female,0.118851 kg,161.892 TR,Gray         
Axis Deer,Very Easy,Male,58.1789 kg,161.977 TR,Dark         
Stubble Quail,Trivial,Female,0.117951 kg,161.982 TR,Grey Brown
Stubble Quail,Trivial,Female,0.118317 kg,162.01 TR,Gray         
Axis Deer,Very Easy,Male,59.3289 kg,162.312 TR,Spotted
Red Deer,Hard,Male,199.661 kg,162.596 TR,Dark Brown   
Feral Goat,Easy,Male,47.3202 kg,162.612 TR,Dark Brown   
Feral Goat,Easy,Male,47.204 kg,162.642 TR,Blonde       
Axis Deer,Very Easy,Male,58.4207 kg,162.658 TR,Spotted
Axis Deer,Very Easy,Male,59.085 kg,162.711 TR,Spotted
Stubble Quail,Trivial,Male,0.101483 kg,162.721 TR,Albino       
Stubble Quail,Trivial,Male,0.100483 kg,162.769 TR,Brown        
Red Deer,Hard,Male,201.605 kg,162.78 TR,Brown        
Fallow Deer,Very Easy,Male,78.9949 kg,162.783 TR,Spotted
Stubble Quail,Minor,Female,0.1195 kg,162.849 TR,Gray         
Stubble Quail,Minor,Female,0.119321 kg,163.263 TR,Gray         
Red Deer,Hard,Male,201.615 kg,163.473 TR,Dark Brown   
Stubble Quail,Trivial,Male,0.101455 kg,163.496 TR,Grey Brown
Fallow Deer,Very Easy,Male,78.8344 kg,163.619 TR,Spotted
Red Deer,Hard,Male,200.197 kg,163.703 TR,Dark Brown   
Axis Deer,Very Easy,Male,59.0397 kg,163.712 TR,Spotted
Stubble Quail,Trivial,Male,0.100905 kg,163.717 TR,Grey Brown
Sambar,Medium,Male,294.032 kg,164.319 TR,Brown        
Red Deer,Hard,Male,202.09 kg,164.332 TR,Light Brown  
Axis Deer,Very Easy,Male,59.5283 kg,164.452 TR,Spotted
Feral Goat,Easy,Male,47.4023 kg,164.515 TR,White        
Stubble Quail,Trivial,Male,0.102273 kg,164.544 TR,Brown        
Axis Deer,Very Easy,Male,58.3652 kg,164.609 TR,Spotted
Axis Deer,Very Easy,Male,59.3743 kg,164.634 TR,Spotted
Fallow Deer,Very Easy,Male,79.557 kg,164.768 TR,Dark Spotted
Stubble Quail,Trivial,Male,0.10213 kg,164.957 TR,Grey Brown
Fallow Deer,Very Easy,Male,80.1222 kg,165.203 TR,Spotted
Feral Goat,Easy,Male,47.3637 kg,165.37 TR,Dark Brown   
Stubble Quail,Minor,Female,0.12217 kg,165.475 TR,Gray         
Red Deer,Hard,Male,202.11 kg,165.486 TR,Light Brown  
Stubble Quail,Minor,Female,0.1219 kg,165.738 TR,Grey Brown
Axis Deer,Very Easy,Male,59.5104 kg,165.762 TR,Spotted
Fallow Deer,Very Easy,Male,79.0541 kg,165.808 TR,Dark         
Feral Goat,Easy,Male,47.4232 kg,165.828 TR,White Brown
Stubble Quail,Minor,Female,0.122281 kg,165.846 TR,Gray         
Red Deer,Hard,Male,202.422 kg,165.877 TR,Dark Brown   
Fallow Deer,Very Easy,Male,79.8799 kg,166.002 TR,Dark         
Red Deer,Hard,Male,202.875 kg,166.016 TR,Brown        
Axis Deer,Easy,Male,60.001 kg,166.019 TR,Spotted
Stubble Quail,Minor,Female,0.122563 kg,166.062 TR,Gray         
Fallow Deer,Very Easy,Male,80.1888 kg,166.078 TR,Chocolate
Feral Goat,Easy,Male,47.2284 kg,166.213 TR,Black White
Fallow Deer,Very Easy,Male,80.7147 kg,166.712 TR,Dark         
Axis Deer,Easy,Male,59.9233 kg,166.781 TR,Spotted
Feral Goat,Easy,Male,47.3562 kg,167.149 TR,Dark Brown   
Feral Goat,Easy,Male,47.6021 kg,167.149 TR,White        
Fallow Deer,Very Easy,Male,80.4683 kg,167.427 TR,Dark         
Stubble Quail,Trivial,Male,0.102895 kg,167.631 TR,Brown        
Fallow Deer,Very Easy,Male,79.5941 kg,167.669 TR,Dark         
Fallow Deer,Very Easy,Male,80.6588 kg,167.753 TR,Chocolate
Feral Goat,Easy,Male,47.6221 kg,167.763 TR,Dark Brown   
Stubble Quail,Trivial,Male,0.102795 kg,167.822 TR,Brown        
Feral Goat,Easy,Male,47.7456 kg,167.858 TR,Blonde       
Fallow Deer,Very Easy,Male,79.7723 kg,167.874 TR,Spotted
Fallow Deer,Very Easy,Male,79.413 kg,167.923 TR,Spotted
Stubble Quail,Trivial,Male,0.103073 kg,167.925 TR,Brown        
Fallow Deer,Very Easy,Male,79.8214 kg,168.158 TR,Dark         
Red Deer,Hard,Male,202.4 kg,168.236 TR,Light Brown  
Fallow Deer,Very Easy,Male,79.7411 kg,168.296 TR,Dark         
Fallow Deer,Very Easy,Male,80.0238 kg,168.45 TR,White        
Red Deer,Hard,Male,203.888 kg,168.505 TR,Light Brown  
Fallow Deer,Very Easy,Male,81.0018 kg,168.508 TR,Chocolate
Feral Goat,Easy,Male,47.6523 kg,168.561 TR,Brown        
Red Deer,Hard,Male,201.952 kg,168.593 TR,Brown        
Stubble Quail,Trivial,Male,0.102199 kg,168.801 TR,Brown        
Red Deer,Hard,Male,203.192 kg,168.967 TR,Brown        
Fallow Deer,Very Easy,Male,80.2108 kg,169.121 TR,Dark         
Axis Deer,Easy,Male,59.8968 kg,169.145 TR,Spotted
Axis Deer,Very Easy,Male,59.2684 kg,169.395 TR,Dark         
Axis Deer,Easy,Male,60.0919 kg,169.47 TR,Spotted
Stubble Quail,Trivial,Male,0.102534 kg,169.537 TR,Brown        
Axis Deer,Easy,Male,60.876 kg,169.646 TR,Spotted
Fallow Deer,Very Easy,Male,81.0699 kg,169.674 TR,Spotted
Axis Deer,Very Easy,Male,59.5372 kg,169.688 TR,Spotted
Stubble Quail,Trivial,Male,0.102545 kg,169.723 TR,Grey Brown
Stubble Quail,Trivial,Male,0.103048 kg,169.74 TR,Grey Brown
Axis Deer,Very Easy,Male,59.7911 kg,170.228 TR,Dark         
Axis Deer,Very Easy,Male,59.509 kg,170.387 TR,Spotted
Stubble Quail,Trivial,Male,0.103374 kg,170.884 TR,Grey Brown
Red Deer,Hard,Male,204.775 kg,171.218 TR,Light Brown  
Feral Goat,Easy,Male,47.5186 kg,171.52 TR,White        
Stubble Quail,Trivial,Male,0.104236 kg,171.676 TR,Brown        
Red Deer,Hard,Male,203.203 kg,171.714 TR,Brown        
Stubble Quail,Trivial,Male,0.104486 kg,171.911 TR,Brown        
Stubble Quail,Trivial,Male,0.104033 kg,171.923 TR,Grey Brown
Axis Deer,Easy,Male,61.4228 kg,172.239 TR,Spotted
Fallow Deer,Very Easy,Male,80.429 kg,172.603 TR,Dark Spotted
Axis Deer,Easy,Male,60.9262 kg,172.667 TR,Dark         
Red Deer,Hard,Male,205.99 kg,172.772 TR,Light Brown  
Fallow Deer,Very Easy,Male,81.1634 kg,173.336 TR,Spotted
Stubble Quail,Trivial,Male,0.103826 kg,173.393 TR,Brown        
Stubble Quail,Trivial,Male,0.105175 kg,173.442 TR,Brown        
Fallow Deer,Very Easy,Male,81.5143 kg,173.462 TR,White        
Fallow Deer,Very Easy,Male,81.8717 kg,173.589 TR,Dark Spotted
Fallow Deer,Very Easy,Male,80.5409 kg,173.634 TR,Dark         
Feral Goat,Easy,Male,47.7234 kg,173.656 TR,Black Brown
Fallow Deer,Very Easy,Male,80.8779 kg,173.763 TR,Dark         
Stubble Quail,Trivial,Male,0.104584 kg,173.764 TR,Grey Brown
Stubble Quail,Trivial,Male,0.104422 kg,173.779 TR,Brown        
Stubble Quail,Trivial,Male,0.1044 kg,173.794 TR,Brown        
Feral Goat,Easy,Male,47.6079 kg,173.917 TR,Dark Brown   
Axis Deer,Easy,Male,61.4641 kg,174.034 TR,Spotted
Red Deer,Hard,Male,206.165 kg,174.242 TR,Light Brown  
Feral Goat,Easy,Male,47.8053 kg,174.378 TR,Blonde       
Stubble Quail,Trivial,Male,0.104607 kg,174.49 TR,Brown        
Stubble Quail,Trivial,Male,0.105046 kg,174.75 TR,Grey Brown
Axis Deer,Easy,Male,61.7363 kg,174.87 TR,Spotted
Feral Goat,Easy,Male,48.0763 kg,175.319 TR,White        
Fallow Deer,Very Easy,Male,82.1957 kg,175.837 TR,Dark         
Stubble Quail,Trivial,Male,0.104712 kg,176.066 TR,Brown        
Red Deer,Hard,Male,205.831 kg,176.112 TR,Brown        
EG Kangaroo,Trivial,Female,21.364 kg,176.154 TR,Brown        
Fallow Deer,Very Easy,Male,81.063 kg,176.471 TR,Dark         
Axis Deer,Easy,Male,61.5032 kg,176.568 TR,Spotted
Stubble Quail,Trivial,Male,0.105766 kg,176.597 TR,Grey Brown
Stubble Quail,Trivial,Male,0.106344 kg,177.143 TR,Grey Brown
Stubble Quail,Trivial,Male,0.10539 kg,177.314 TR,Brown        
Stubble Quail,Trivial,Male,0.106062 kg,177.322 TR,Grey Brown
Red Deer,Hard,Male,206.129 kg,177.424 TR,Light Brown  
Stubble Quail,Trivial,Male,0.105304 kg,177.436 TR,Grey Brown
Axis Deer,Easy,Male,61.9182 kg,177.457 TR,Spotted
Stubble Quail,Trivial,Male,0.106473 kg,177.459 TR,Brown        
Stubble Quail,Trivial,Male,0.105496 kg,177.664 TR,Grey Brown
Fallow Deer,Very Easy,Male,82.3541 kg,177.707 TR,White        
Axis Deer,Easy,Male,60.9812 kg,177.731 TR,Dark         
Fallow Deer,Very Easy,Male,82.014 kg,178.04 TR,Spotted
Stubble Quail,Trivial,Male,0.105719 kg,178.124 TR,Grey Brown
Fallow Deer,Very Easy,Male,82.5119 kg,178.189 TR,White        
Red Deer,Hard,Male,206.71 kg,178.501 TR,Light Brown  
Fallow Deer,Very Easy,Male,81.4544 kg,178.614 TR,Spotted
Stubble Quail,Trivial,Male,0.106551 kg,178.694 TR,Brown        
Fallow Deer,Very Easy,Male,81.6924 kg,178.696 TR,White        
Red Deer,Very Hard,Male,207.88 kg,178.833 TR,Dark Brown   
Red Deer,Very Hard,Male,208.388 kg,179 TR,Brown        
Fallow Deer,Very Easy,Male,81.8242 kg,179.168 TR,White        
Stubble Quail,Trivial,Male,0.105961 kg,179.644 TR,Brown        
Fallow Deer,Very Easy,Male,82.1953 kg,179.89 TR,Dark Spotted
Fallow Deer,Very Easy,Male,83.1629 kg,180.078 TR,Chocolate
Feral Goat,Easy,Male,48.2641 kg,180.092 TR,Dark Brown   
Fallow Deer,Very Easy,Male,82.7782 kg,180.309 TR,Chocolate
Stubble Quail,Trivial,Male,0.107053 kg,180.337 TR,Brown        
Stubble Quail,Trivial,Male,0.107001 kg,180.673 TR,Brown        
Axis Deer,Easy,Male,62.4141 kg,180.763 TR,Spotted
Stubble Quail,Trivial,Male,0.106742 kg,180.772 TR,Brown        
Fallow Deer,Easy,Male,83.3831 kg,180.885 TR,Dark Spotted
Stubble Quail,Trivial,Male,0.107701 kg,180.937 TR,Brown        
Stubble Quail,Trivial,Male,0.107216 kg,181.135 TR,Brown        
Fallow Deer,Easy,Male,83.3577 kg,181.456 TR,Chocolate
Stubble Quail,Trivial,Male,0.106665 kg,181.559 TR,Grey Brown
Stubble Quail,Trivial,Male,0.107368 kg,181.687 TR,Grey Brown
EG Kangaroo,Trivial,Female,21.8266 kg,181.886 TR,Gray         
Fallow Deer,Easy,Male,83.5943 kg,182.184 TR,Dark         
Feral Goat,Easy,Male,47.8874 kg,182.3 TR,Dark Brown   
EG Kangaroo,Trivial,Female,22.3349 kg,182.306 TR,Grey Brown
Stubble Quail,Trivial,Male,0.107004 kg,182.539 TR,Grey Brown
Axis Deer,Easy,Male,62.2387 kg,182.665 TR,Spotted
Stubble Quail,Trivial,Male,0.10698 kg,182.707 TR,Grey Brown
EG Kangaroo,Trivial,Female,22.0399 kg,183.083 TR,Gray         
Stubble Quail,Trivial,Male,0.108468 kg,183.112 TR,Brown        
Stubble Quail,Trivial,Male,0.107825 kg,183.183 TR,Brown        
Fallow Deer,Very Easy,Male,82.9466 kg,183.588 TR,Dark Spotted
Stubble Quail,Trivial,Male,0.107638 kg,183.801 TR,Brown        
Axis Deer,Easy,Male,63.9062 kg,184.211 TR,Spotted
Fallow Deer,Easy,Male,83.2879 kg,184.223 TR,Dark         
Red Deer,Very Hard,Male,208.365 kg,184.286 TR,Dark Brown   
EG Kangaroo,Trivial,Female,22.0682 kg,184.401 TR,Brown        
Fallow Deer,Very Easy,Male,83.097 kg,184.892 TR,Dark         
Feral Goat,Easy,Male,48.1959 kg,184.963 TR,Black Brown
Stubble Quail,Trivial,Male,0.107701 kg,185.183 TR,Brown        
Red Deer,Very Hard,Male,208.928 kg,185.386 TR,Brown        
Stubble Quail,Trivial,Male,0.108384 kg,185.974 TR,Brown        
Fallow Deer,Easy,Male,83.2568 kg,186.033 TR,Dark         
EG Kangaroo,Trivial,Female,22.4047 kg,186.041 TR,Gray         
Red Deer,Very Hard,Male,207.864 kg,186.221 TR,Brown        
EG Kangaroo,Trivial,Female,22.7045 kg,186.275 TR,Brown        
Feral Goat,Easy,Male,48.4217 kg,186.782 TR,Brown        
Stubble Quail,Trivial,Male,0.109715 kg,187.119 TR,Dark Brown   
Fallow Deer,Easy,Male,84.2301 kg,187.185 TR,Dark Spotted
Stubble Quail,Trivial,Male,0.108846 kg,187.425 TR,Grey Brown
Stubble Quail,Trivial,Male,0.108866 kg,187.549 TR,Grey Brown
Red Deer,Very Hard,Male,210.882 kg,187.679 TR,Light Brown  
Axis Deer,Easy,Male,64.1856 kg,187.836 TR,Spotted
Fallow Deer,Easy,Male,84.2003 kg,188.092 TR,Dark Spotted
Fallow Deer,Easy,Male,84.6201 kg,188.197 TR,Dark         
EG Kangaroo,Trivial,Female,22.4986 kg,188.375 TR,Leucistic    
EG Kangaroo,Trivial,Female,23.1988 kg,188.435 TR,Grey Brown
Stubble Quail,Trivial,Male,0.109853 kg,188.469 TR,Grey Brown
Fallow Deer,Easy,Male,84.5991 kg,188.617 TR,Chocolate
Red Deer,Very Hard,Male,210.847 kg,189.431 TR,Dark Brown   
Stubble Quail,Trivial,Male,0.110318 kg,189.689 TR,Brown        
Fallow Deer,Easy,Male,84.8782 kg,189.695 TR,White        
Stubble Quail,Trivial,Male,0.109905 kg,189.701 TR,Grey Brown
Stubble Quail,Trivial,Male,0.110163 kg,189.888 TR,Brown        
EG Kangaroo,Trivial,Female,22.6301 kg,190.092 TR,Gray         
EG Kangaroo,Trivial,Female,23.4328 kg,190.395 TR,Brown        
EG Kangaroo,Trivial,Female,23.5527 kg,190.466 TR,Brown        
Stubble Quail,Trivial,Male,0.110687 kg,190.721 TR,Grey Brown
Stubble Quail,Trivial,Male,0.110273 kg,191.162 TR,Grey Brown
Red Deer,Very Hard,Male,211.528 kg,191.258 TR,Light Brown  
EG Kangaroo,Trivial,Female,23.7597 kg,191.667 TR,Gray         
Fallow Deer,Easy,Male,84.574 kg,191.816 TR,Spotted
Fallow Deer,Easy,Male,84.613 kg,191.953 TR,Spotted
Stubble Quail,Trivial,Male,0.111091 kg,192.102 TR,Grey Brown
Stubble Quail,Trivial,Male,0.109981 kg,192.308 TR,Grey Brown
Axis Deer,Easy,Male,65.3772 kg,192.321 TR,Spotted
Axis Deer,Easy,Male,64.7312 kg,192.426 TR,Spotted
EG Kangaroo,Trivial,Female,23.8632 kg,192.897 TR,Brown        
Stubble Quail,Trivial,Male,0.110918 kg,193.129 TR,Grey Brown
Stubble Quail,Trivial,Male,0.111421 kg,193.216 TR,Grey Brown
Feral Goat,Easy,Male,48.6405 kg,193.855 TR,Dark Brown   
Stubble Quail,Trivial,Male,0.111399 kg,194.561 TR,Grey Brown
EG Kangaroo,Trivial,Female,24.0356 kg,194.601 TR,Brown        
EG Kangaroo,Trivial,Female,24.1459 kg,194.662 TR,Brown        
Stubble Quail,Trivial,Male,0.111831 kg,194.784 TR,Grey Brown
EG Kangaroo,Trivial,Female,23.9064 kg,194.977 TR,Gray         
Stubble Quail,Trivial,Male,0.111159 kg,195.237 TR,Grey Brown
Stubble Quail,Trivial,Male,0.112055 kg,195.535 TR,Grey Brown
Stubble Quail,Trivial,Male,0.112284 kg,195.718 TR,Grey Brown
EG Kangaroo,Trivial,Female,24.3604 kg,195.772 TR,Brown        
Stubble Quail,Trivial,Male,0.111893 kg,195.813 TR,Albino       
EG Kangaroo,Trivial,Female,23.7559 kg,196.433 TR,Gray         
Stubble Quail,Trivial,Male,0.111799 kg,196.633 TR,Grey Brown
Fallow Deer,Easy,Male,85.3893 kg,196.682 TR,Dark         
Stubble Quail,Trivial,Male,0.111946 kg,196.812 TR,Grey Brown
Stubble Quail,Trivial,Male,0.112879 kg,196.818 TR,Brown        
EG Kangaroo,Trivial,Female,24.2195 kg,196.945 TR,Grey Brown
EG Kangaroo,Trivial,Female,23.8579 kg,197.581 TR,Gray         
Stubble Quail,Trivial,Male,0.11209 kg,197.793 TR,Brown        
Axis Deer,Easy,Male,66.6109 kg,197.857 TR,Spotted
EG Kangaroo,Trivial,Female,23.9533 kg,197.924 TR,Brown        
Stubble Quail,Trivial,Male,0.112415 kg,198.002 TR,Brown        
Stubble Quail,Trivial,Male,0.112621 kg,198.091 TR,Grey Brown
EG Kangaroo,Trivial,Female,24.8259 kg,198.892 TR,Gray         
Feral Goat,Easy,Male,48.5931 kg,199.087 TR,Blonde       
Axis Deer,Easy,Male,66.0789 kg,199.298 TR,Spotted
Stubble Quail,Trivial,Male,0.113079 kg,199.409 TR,Grey Brown
Axis Deer,Easy,Male,66.7183 kg,199.668 TR,Spotted
EG Kangaroo,Trivial,Female,24.7092 kg,199.879 TR,Gray         
EG Kangaroo,Trivial,Female,24.106 kg,199.922 TR,Gray         
Stubble Quail,Trivial,Male,0.113318 kg,199.997 TR,Grey Brown
Axis Deer,Easy,Male,66.9998 kg,200.518 TR,Spotted
EG Kangaroo,Trivial,Female,24.5533 kg,200.641 TR,Gray         
Stubble Quail,Trivial,Male,0.113405 kg,200.657 TR,Brown        
Fallow Deer,Easy,Male,86.6248 kg,200.884 TR,Dark         
Stubble Quail,Trivial,Male,0.113519 kg,200.918 TR,Brown        
Stubble Quail,Trivial,Male,0.113014 kg,201.067 TR,Brown        
Fallow Deer,Easy,Male,86.2859 kg,201.128 TR,Chocolate
Red Deer,Very Hard,Male,215.911 kg,201.64 TR,Brown        
Fallow Deer,Easy,Male,86.6674 kg,201.669 TR,Dark         
EG Kangaroo,Trivial,Female,24.67 kg,201.957 TR,Gray         
EG Kangaroo,Trivial,Female,24.5687 kg,201.961 TR,Brown        
Stubble Quail,Trivial,Male,0.11458 kg,202.284 TR,Brown        
Feral Goat,Medium,Male,49.0983 kg,202.567 TR,White Brown
EG Kangaroo,Trivial,Female,24.9674 kg,202.834 TR,Gray         
EG Kangaroo,Trivial,Female,24.994 kg,203.266 TR,Gray         
Red Deer,Very Hard,Male,215.07 kg,203.307 TR,Light Brown  
Red Deer,Very Hard,Male,214.028 kg,203.449 TR,Dark Brown   
EG Kangaroo,Minor,Female,25.2769 kg,203.894 TR,Gray         
Red Deer,Very Hard,Male,216.008 kg,203.905 TR,Dark Brown   
EG Kangaroo,Trivial,Female,24.8621 kg,204.688 TR,Brown        
